,name,address,stalls,lat,lon
20,NEWTON FOOD CENTRE,"500 CLEMENCEAU AVE NORTH, S229495","['01-79', '31 HENG HENG BBQ', '51 NEWTON', '88 SAN REN COLD & HOT', 'AL AMIN INDIAN MUSLIM', 'ALL BEST SEAFOOD', 'ALLIANCE 27 BBQ', 'AL-NOOR BIASA', 'AUTHENTIC THAI', 'AWESOME BBQ', 'BANGKOK EXPRESS', 'BEDOK BBQ CHICKEN WING', 'BEEHENG POPIAH/SATAY', 'BELOVED AROMA CAFE', 'BUK HEE', 'DA XIA MIAN', 'DELICIOUS SEAFOOD', 'DENMARK SEAFOOD 49', 'FAIZUR', 'GOH CHEW KEE SEAFOOD', 'GOODMAN SEAFOOD', 'GUANKEE SEAFOOD', 'HAI YAN BBQ SEAFOOD', 'HAJAH MONAH KITCHEN', 'HAN HUP KOON KEE', 'HENG CARROT CAKE', 'INDIAN PALACE', 'JAURIAH NASI PADANG', 'JIU DING', 'KWANG KEE 01-20', 'KWEE HENG', 'LAU YANG FRUIT JUICE', 'LUCKY NEWTN SEAFOOD', 'MARN CAFÉ', 'MODERN GRILL SEAFOOD', 'NATURAL', 'NEWTON 43 BBQ', 'NEWTON COLD & HOT DRINKS', 'NEWTON OLD SIGNBOARD', 'NEWTON TIAN XIANG BIG', 'P GRILLED SEAFOOD', 'PIRATE SEAFOOD', 'PU XIN', 'R&B EXPRESS', 'SHENG DA BBQ SEAFOOD', 'SINGA CAFÉ', 'SONG JI TEOCHEW FISHBALL', 'SONG KEE FISH PORRIDGE', 'SUMMER DAY', 'SYED ISHAK STALL', 'TAKARA GRILLED SEAFOOD', 'TANGLIN BEER GARDEN', 'THONG LAI DRINKS 41', 'THYJOY FRUITS N DRINKS', 'TKR@NEWTON', 'XO MINCED MEAT NOODLE', 'YONG SENG']",1.31191552031274,103.839569728721
21,PEOPLE'S PARK FOOD CENTRE,"32 NEW MARKET RD, S050032","['116 SHAO LA MIAN', 'AH BOY 1', 'AH BOY 2', 'AH ZHONG ROASTED DELIGHTS', 'BOON HENG NMR 1150', 'CHENG DU MEI SHI', 'FOOD HOMIES', 'HE LIN 1', 'HE LIN 2', 'HOMETOWN HAINAN FEN', 'HOW NGUAN FRESH FRUITS', 'JIA CHANG XIAO CHI', 'KIM HUA GUAN FOOD INDUSTRIES PTE LTD', 'KUO KEE', 'LAN KEE HOT & COLD DRINK', 'LEK KEE DUCK RICE', 'LIAN JI', 'MING FA FISHBALL - NEW MK', 'MUN CHEE KEE', 'NASI LEMAK', 'NEW MARKET 1088 FB', 'NEW MARKET 1094 FP', 'NEW MIN HO', 'PEARL CENTRE DRINKS STALL', 'POPIAH 1008', 'REN QING WEI', 'SEE SEAN FOOD STALL', 'SEMONEER FRUITS', 'SUPER STAR NO 1', 'TIAN JIN FONG KEE', 'TIONG BAHRU PAU', 'TODAY OK', 'TREASURE BOWL', 'ZHEN WEI', 'ZONG HUA MIAN ZHUANG', 'ZZF ROASTED DELIGHT']",1.28497943108466,103.84256768083
22,SIMS VISTA FOOD CENTRE,"49 SIMS PLACE, S380049","['#01-103', '#01-104', '#01-121', '#01-123', '#01-75', '#01-76', '#01-78', '#01-94', '01-101 SIMS PLACE', '01-111 EGG STALL', '01-126 VEG', '01-129 VEG', '01-65', '01-66 SIMS PLACE', '01-68 SIMS VISTA', '01-95', '108 CHICKEN AND DUCK', '51 WESTERN FOOD', 'AH ZHEN', 'CHUAN HENG', 'DA JIA HAO DELICACIES', 'DA ZHONG CHA SHI', 'DELISNACKS', 'FANG KEE NYONA KUEH', 'FISH AND SEAFOOD', 'FLY SCREEN FURNISHING', 'FRIED KWAY TEOW', 'FRUIT STALL', 'FU KEE', 'GRACEVIEW PAAR TRADING', 'GREEN CHILI CHICKEN RICE', 'GREENERY FLORALS', 'HAO CHI ZAI LAI', 'HAO QING XIANG', 'HAVELOCK CURRY RICE', 'HE XING NIANG TOU FOO', 'HE XING NOODLE HOUSE', 'HENG HENG', 'HENG WANG COFFEE STALL', 'HOLLYWOOD DUCK RICE', 'HUNG HUAT CAKES & PASTRIES', 'HWA SIN GARMENT', 'INDONESIA FRESH PORK', 'J&C', 'JEE SENG PROVISION SHOP', 'JI LI ZHA CAI FAN', 'JIA CONFECTIONERY', 'JIA JIA ECONOMIC RICE', 'JIANG NAN SOYA BEAN', 'JOANE JELLY BEAN', 'KENG NAM CHICKEN RICE', 'KIM LEE CARROT CAKE', 'LEE JIN ZHEN JIN', 'LIANG JI', 'LIANG TANG YUAN', 'LOO KEE FISH SOUP', 'LU SHUN VEGETARIAN FS', 'MAH WAH COOKED FOOD', 'MAY FUNG TRADING', 'MAY KIM DEPARTMENT STORE', 'MEI LIAN COFFEE', 'MOHD SAKKAN DRINKS', 'NAIN FOOD STALL', 'RAHMAH MUSLIM FOOD', 'RICE ROLL', 'SALEEM TEH TARIK', 'SIM TIOW HOCK COFFEE', 'SOON SOON CHICKEN RICE', 'SOYA BEAN DRINK', 'TAI DONG DUCK RICE', 'TEA LODGE COLD HOT', 'TEOCHEW KWAY TIAO SOUP', 'TIAN TIAN LAI', 'WANTON NOODLE RICE', 'YA DA ECONOMIC RICE', 'YARDLEY COSMETICS STORE', 'YI XUAN CHA SHI', 'YONG XIANG NOODLE HOUSE', 'ZHEN', 'ZHEN XIANG MEI SHI']",1.31703502375324,103.879309854774
23,TEKKA CENTRE,"665 BUFFALO RD, S210665","['01-03 FISH STALL', '01-06', '01-149', '01-150', '01-25', '300 HOT AND COLD DRINKS', '308 YONG TAU FOO', '313', '545 WHAMPOA PRAWN NOODLES', 'A S SARABAT STALL 230', 'A.S. SARABAT STALL', 'AH HENG', 'AH HOCK FRESH FRUITS', 'AH TEE VEG 80', 'AH TEE VEG 81', 'AL AZEEM', ""ALLAUDDIN'S BRIYANI"", 'ANG WEE KOON DEPARTMENT', 'AR RAHMAN', 'AYYA INDIAN FOODS', 'BOON LONG', 'BORING RICE', ""BUNI'S TIFFIN CORNER"", 'CHEE BOON & SON FRUITS 1', 'CHEE BOON & SON FRUITS 2', ""CHIA'S VEGETABLES"", 'CHIN SENG COOKED FOOD', 'DAO XIANG CONGEE', 'DELHI LAHORI', 'DELISNACKS', 'DESIGNER COLLECTIONS', 'ELPINKZ', 'EMMANUEL FASHION 57', 'EMMANUEL FASHION 59', 'FRUIT HOUSE 160', 'FRUIT HOUSE 161', 'FU XIANG', 'G V MEAT DISTRIBUTORS', 'GENERATION COFFEE', 'GLORY GARMENTS 31', 'GLORY GARMENTS 32', ""GRANNY'S PANCAKE"", 'H M CUISINE', 'H.M. YUSOOP', 'HAI KEE', 'HAJI MN SHAHUL HAMED', 'HANDMADE CARROT CAKE', 'HAO JI MIAN JIA', 'HO PENG', 'ISMAIL BEEF', 'JASMINE PORK RIB PRAWN', 'JIM JIANG DUCK RICE', 'JIN FO HANG', 'JIU ZHOU HOT & COLD', ""JOE'S BUTCHERY"", 'KAWS WESTERN', 'KELLY LIM BEANCURD', 'KK303 THE SANDWICH STALL', 'LEE CHIN HAN', 'LEE HOE SEAFOOD', 'LIM CENDOL', 'LIM KEE CHICKEN RICE', 'LIM KEE COOKED FOOD', 'LITTLE INDIA BEER STALL', 'MAHISHA COLLECTIONS', 'MAYA MOHAN DRINKS', 'MING FA FISHBALL', ""MR TEKKA'S BRIYANI"", 'NOOR ASIAN FOOD', 'PAKIR MOHD DELIGHTS', 'SEAFOOD 3', 'SEAFOOD 4', 'SEAFOOD 5', 'SEVACO', 'SHAMIMAH MUTTON SUPPLIER', 'SHAN-E-PUNJAB', 'SHI YIN WESTERN FOOD', 'SHUN LOONG COOK FOOD', 'SHWE YANGON', 'SING YAO TRADING', ""SIVANI'S FOOD"", 'SKY LAB COOKED FOOD', 'SRI AACHI AAPPAKADAI', 'SRI LANKAN FOOD', 'SWATISH TAILOR', 'SWATISH TAILOR 48', 'SWEE HENG', 'SYED MEE & PRATA PLACE', 'TEKKA 01-143', 'TEKKA ROJAK', 'THE ROYAL DUM BIRYANI', 'THREE STARS', 'TIAN MING SLICED FISH', 'TOM YUM AND NASI LEMAK', 'VEGETABLE 185', 'VEGETARIAN FOOD', 'WAH HENG COFFEE STALL', 'XING LONG NASI LEMAK', 'YAKADER MUSLIM FOOD', 'YANG MING 05', 'YI JIA TEOCHEW FISH SOUP', 'YING YING JAPAN KOREAN', 'ZHU JIAO SHU SHI']",1.30617705352996,103.850611312978
24,TELOK BLANGAH RISE MARKET & FOOD CENTRE,"36 TELOK BLANGAH RISE, S090036","['BONDA EDORA KITCHEN', 'CHNG KEE TRADING (WM)', 'DRIED GOODS', 'HAI YAN KWAY TEOW MEE', 'HUANG CHU', 'JC TEOCHEW BRAISED DUCK', 'JIAN CHENG COOKED FOOD', 'JIN MEN XIAO CHI', 'KIM TIAN LV CARROT CAKE', 'LING', 'LONG FENG COOKED FOOD', 'LUCKY STORE', 'NASI LEMAK KING', 'NOODLES BUKIT MERAH VIEW', 'RADIN MAS PRATA HEART', 'SIN CHUAN SENG', 'SIN KEE HWE COFFEE', 'SWEET HOUSE', 'TECK KEE WANTON MEE', 'THE R CAFE', 'VEGETARIAN DELIGHT']",1.27260703348585,103.822028389533
25,TOA PAYOH LORONG 8 MARKET & FOOD CENTRE,"210 LORONG 8 TOA PAYOH, S310210","['113 GROCERY (LU)', '217 HOT & COLD DRINKS', '37 COOK FOOD', '888 (LU)', '9-11 TEOCHEW FISH SOUP RICE . PORRIDGE', '92U (WM)', 'AH FANG FASHION (LU)', 'AH LEH PROVISION (LU)', 'ANVIN WATCH', 'AUSTIN YEO', 'B FOR BEANCURD', 'BLESSED BIRD NEST', 'CHANGI FRIED HOKKIEN MEE', 'COLICO', 'DESSERT MONSTER', 'EAST SEAFOOD WHITE MEEHOON', 'ENG CHONG POH', 'EVERFRESH FOODSTUFF (LU)', 'EZ GRILL', 'FENG ZHU BAO DIAO XIAO SHI', 'FLORIDALE (LU)', 'FLOWER (LU)', 'FOUR SEASONS CHENDOL', 'FOUR SEASONS CHING TENG', 'FRESH SUGARCANE JUICE', 'FRUITS', 'FRUITS 132', 'FS CENDOL SMOOTHIE', 'FUJI DUCK AND TEOCHEW PORRIDGE', 'GOLD PAK LEE', 'GOOD LUCK BBQ', ""GRANNY'S PANCAKES"", 'GUAN KEE KWAY CHAP', 'HAI KEE NOODLE', 'HAI KEE SEAFOOD', 'HAINANESE CHICKEN RICE', 'HANDMADE FISHBALL NOODLE', 'HIAP SOON GOLDSMITH (LU)', 'HO YIP KHENG', 'HOBEWAY FOOD', 'HOCK KEE BAK KUT TEH', 'HOE HENG', 'HONG SENG LOR MEE', 'HUAT AH (LU)', 'HUIJI SATAY', 'HWA HWA FRUITS', 'HYLAM STREET OLD COFFEE', 'IDEAL FASHION', 'IRINA COFFEE SHOP', 'JIAWEN FASHION (WM)', 'LAW CHYE SING', 'LEE TA FRIED CARROT CAKE', 'LENG HENG DRINKS STALL', 'LETZGO', 'LI ALTERATION SERVICE', 'LI FA COFFEE HOUSE', 'LI HUAT HOT & COLD CHENG TNG', 'LIM HONG KIAU', 'MEI WEI PAN CAKE', 'MUSHROOM MINCED MEAT NOODLE', 'NASI LEMAK', 'NG YEW HUAY', 'PATONG CURRY RICE', 'PLASTIC (LU)', 'PLASTIC 96 (LU)', 'POPIAH.ROJAK', 'PORK S1 (WM)', 'PORK S2 (WM)', 'QUAN CHIN CAFÉ', 'QUAN JI', 'QUAN XIANG LU MIAN', 'SAM N GARY FASHION (LU)', 'SANDY 101 (LU)', 'SCISSORS CUT CURRY RICE', 'SEAFOOD', 'SELETAR SHENG MIAN MEE HOON', 'SHENG CHENG COOKED FOOD', 'SHENG PIN XIANG BBQ', 'SHENG TAI BEFF NOODLE', 'SIONG HING STORE', 'SIONG HING WATCH DEALER (WM)', 'SOON HENG COFFEE STALL', 'TAILOR 95 (LU)', 'TAILOR SERVICE (LU)', 'TAN GEOK HENG', 'TAN KWANG ANN', 'TAN YONG HONG', 'TEO SAI KOON', 'TEOH KEE ROAST CHARCOAL', 'TIAN TIAN FA', 'TIAN TIAN FATT RICE AND PORRIDGE', 'TOA PAYOH PRATA CORNER', 'TONG SENG COFFEE', 'TREASURE ANTIQUE (LU)', 'VEGETABLES 119', 'VEGETABLES 120', 'VEGETARIAN', 'WANG JI CHICKEN RICE', 'WANG MEI CHUNJI SOYA BEAN', 'WARONG MAK MAH', 'WESTERN DELIGHTS', 'XING HENG HONG', 'YONG XING ECONOMIC BEEHOON', 'ZAN JIA XIAO CHU', 'ZHEN SEAMSTRY (LU)', 'ZHENG XING']",1.34021600857625,103.85487256444
26,TOA PAYOH WEST MARKET & FOOD CENTRE,"127 TOA PAYOH LORONG 1, S310127","['127 FISH PORRIDGE', '127 ROASTED MEAT', '17 HO VEG STALL', '18 HO VEG STALL', '19 TOH VEG STALL', '26 VEGETABLES STALL', '85 FISH STALL', '88CONGEE', 'ANG LIANG TEA HOUSE', 'AUNTY STALL', 'BEAUTY FASHION', 'CARROT 26 CAKE', 'CHEY SUA CARROT CAKE', 'CHING CHING COFFEE STALL', 'CHOON SENG COFFEE PLACE', 'CHUA DEPARTMENT STORE', 'COOL DESSERTS', 'CURRY COOKED FOOD', 'DA CHENG KWAY CHAP', ""DEANNA'S KITCHEN"", 'DONG FENG', 'FISH STALL 01-81', 'FISH STALL 01-94', 'FRESH VEGETABLES', 'FROZEN FOOD 01-34', 'HA HA CRABS & SEAFOOD', 'HAN TAT SEAFOOD', 'HO CHEONG AQUARIUM', 'HONG LEONG', 'HUP LEE COOKED FOOD', 'JASMINE FLORIST', 'JI DE LAI CHI', 'JIN FRUITS', 'JOO HENG NOODLE', 'KIM HUA GUAN FOOD INDUSTRIES PTE LTD', 'KOK KIONG DEPT STORE', 'KOLANDAVELU KARUPPIAH', 'LAO SIM CHICKEN NOODLE', 'LITTLE RED PIG', 'LOT 89 FRESH SEAFOOD', 'LOT 93 FISH STALL', 'MARGARET CLOTHING SERVICE', 'MAYFLOWER DRESSMAKER', 'MDM CHIN FASHION STORE', 'MIAO CHENG VEGETARIAN', 'MINCED MEAT NOODLE', 'NAM HENG DRINKING STALL', 'PERDANA MUSLIM', 'POLYJADE', 'PURE SOYA BEAN', 'SEAFOOD 01-90', 'SEAFOOD 01-98', 'SEASON FRUITS', 'SHENG HENG MIXED VEG RICE', 'SHUNFU DEPARTMENT STORE', 'SIMON-WOO', 'STALL 03', 'STALL 45', 'STALL 66', 'STALL 70', 'STALL 72', 'STALL 79', 'STALL 80', 'STALL 84', 'TECK HWA', 'TECK LAM VEG STALL', 'TEOCHEW HANDMADE PAO', 'TOHMEI JEWELLERY TRADING', 'TRAD HAKKA LUI CHA', 'UGGLI MUFFINS', 'UNISTAR SPICES 01-35', 'UNISTAR SPICES 01-36', 'WONDERFUL ALTERATION', 'YENG LOONG FISH TRADE', 'YI SAN NG KEE TRADING', 'YONG WATCH SERVICES']",1.33804625287728,103.844733922883
27,116 FOOD FARM,"116 BUKIT MERAH VIEW, S151116",['HSU LU RE 881'],1.28512215258239,103.821606935412
28,206 MANAGEMENT FOOD COURT,"206 TOA PAYOH NORTH, S310206","['MASTER CHIPPY 206', 'SHU VEGETARIAN', 'ZF 206 DRINKS STALL']",1.34231481416805,103.84650890023
29,301 UBI FOOD HOUSE,"301 UBI AVE 1, S400301","['HAI TENG WANTON', 'NO SIGNBOARD', 'PONDOK PANTHAI TIMUR', 'PU TIEN', 'SABAI THAI', 'TIAN TECK VEGETARIAN']",1.33068802490987,103.901953040703
30,3838 EATING PLACE,"269 QUEENS ST, S180269","['CHICKEN RICE', 'ROJAK & MUA CHEE', 'RONG LIANG 269B']",1.30048013687566,103.85391368667
31,47 TANGLIN HALT,"47 TANGLIN HALT RD, S141047","['CUI XIANG YUAN', 'SHEN JI JI FAN PORRIDGE']",1.30079276076265,103.798077052596
32,7 STARS (18B),"18B CIRCUIT RD, S372018",['M.A.D KITCHEN'],1.32918105126141,103.888248441219
33,7TH MILE COFFEE SHOP,"18 TOH YI DR, S590018","['CHEF RECEIPE 273 BB', 'NOODLE', 'THAI']",1.33997913622859,103.773132242769
34,8 PLUS FOOD HOUSE (95),"95 LORONG 4 TOA PAYOH, S310095",['GAGA ROASTED DELIGHTS 95'],1.33889072150034,103.848993316875
35,ACX FOOD COURT (SHIFU Coffee Shop),"302 UBI AVE 1, S400302","['JIN SHENG MIX RICE', 'MAA KIN THAI FOOD']",1.33002586987709,103.900995405582
36,BAN KEE GUAN,"5 JALAN MINYAK, S161005","['NAM KOK FISHBALL NOODLE', 'SHUN CHENG TEOCHEW RICE']",1.28787848965781,103.838066722633
37,BEE HWA YUN,"177 TOA PAYOH CENTRAL, S310177","['MV 177', 'SHUN FENG ROASTED PTE LTD']",1.33390034057387,103.848854818382
38,BESTASSET PROPERTIES INVESTMENT PTE LTD,"17 BEACH RD, S190017",['FOURSTAR CATERING PTE. LT'],1.30368952030975,103.863575539303
39,BGAIN 22 EATING HOUSE,"22 HAVELOCK RD, S160022",['ST 2'],1.28874603704088,103.828824191655
40,BGAIN 91 EATING HOUSE,"91 TELOK BLANGAH ST 31, S100091",['BGAIN 91'],1.27627970533812,103.806955809842
41,BROADWAY 431,"46 HOLLAND DR, S270046",['SUPREME RAMEN XIALONGBAO'],1.30878949399241,103.792695569227
42,CHANG CHENG (111),"111 TOA PAYOH LOR 1, S310111","['BUKIT BATOK BOON CHIANG', 'CHUANG YI SEAFOOD', 'DRINKS', 'INDIAN MUSLIM FOOD', 'MIXED VEGE RICE']",1.34121955722461,103.84549278032
43,CHANG CHENG (126),"126 LORONG 1 TOA PAYOH, S310126","['CHOP CHOP WESTERN', 'DRINKS', 'MENTAI-YA PTE. LTD.', 'MIXED VEGE RICE', 'MORGAN LOCAL DELIGHT', 'NASI LEMAK']",1.33781465652998,103.84513085219
44,CHANG CHENG (269),"269 QUEENS ST, S180269","['AH HENG CURRY MEE', 'BUKIT PURMEI LOR MEE', 'CHANG CHENG CS QUEEN ST', 'DELISNACKS-QUEEN ST', 'DRINKS', 'FO YUAN VEGETARIAN', 'KING OF PAO FAN', 'MIXED VEGE RICE', 'RI JI PORRIDGE', 'THE TEOCHEW KITCHENETTE', 'YANYAN YONG TAU FOO']",1.30048013687566,103.85391368667
45,CHANG CHENG (5),"5 UPPER BOON KENG RD, S380005","[""AMIGO'S"", 'DRINK STALL', 'FEI CHANG HAO', 'FU YUAN MIXED VEG', 'JAPANESE AND KOREAN', 'JIU FEN PAVILION', 'KS08 WESTERN PTE. LIMITED', 'ONN VEGETARIAN', 'SHIN OKAYA', 'ZAINAP RESTAURANT PTE LTD']",1.31265449628072,103.872541798735
46,CHANG CHENG (82),"82 WHAMPOA DR, S320082","['168 WANTON NOODLES', '82 WESTERN FOOD', 'WANG SENG VEGETABLE RICE', 'WHAMPOA XIAO LONG BAO']",1.32387379240679,103.856482753763
47,203 FOODCOURT,"203 TOA PAYOH NORTH, S310203","['JUICY CHICKS TPY', 'XIANG MAN YUAN']",1.34205287411841,103.84939599719
48,COFFEE AND TEA,"78A TELOK BLANGAH ST 32, S101078",['KL TAI PAI TONG'],1.27333965906066,103.808990063778
49,DE TIAN (28),"28 JALAN BUKIT MERAH, S152028","['28 FONG HUP', 'BM 28 SEAFOOD', 'CHARCOAL MASTER', 'MEIXI YONG TAU FOO BM28']",1.28640350234512,103.809741989834
50,DMQ EATERING HOUSE,"304 UBI AVE 1, S400304","['DMQ BAN MIAN', 'DMQ DRINK', 'INDULGE@UBI', 'MI ZONG PAI']",1.32955256858874,103.90122860971
51,EE HOE EATING HOUSE,"20 LORONG 7 TOA PAYOH, S310020","['EE HOE EATING HOUSE-LLK', 'YI JIA VILLAGE TPY']",1.3349672085704,103.857205938309
52,EUNOS FOOD STATION,"2A EUNOS CRESCENT, S401002","['BAK KOOT TEH', 'DS2A', 'HILAL FOOD ENT', 'MVR2A', 'RED LANTERN']",1.3202011052846,103.903193509829
53,FOODGLE HUB,"119 BUKIT MERAH LANE 1, S151119","['AN AN ROAST', 'BM119 DRINK', 'BM119 ZICHAR', 'BURGS BY PROJECT WARUNG', 'GOGIYO BUKIT MERAH', 'QIAO YUAN', ""WINNER'S FRIED CHICKEN BM"", 'WOONG KEE BEANCURD', 'WOONG KEE CLAYPOT']",1.28593893475633,103.804715808324
54,FOODLOFT (51),"51 HAVELOCK RD, S161051","[""51 COLLIN'S"", 'JIN SHENG MIXED VEG RICE', 'MARUHACHI', 'OK CHICKEN (HAVELOCK)', ""TATI'S KITCHEN""]",1.2899461903129,103.827679724834
55,FU CHAN (46-1),"46-1 COMMONWEALTH DR, S140461",['MV 46-1'],1.29948564895568,103.7983852363
56,GOURMET STREET (JB27),"27 JALAN BERSAH, S200027","['GOURMET STREET (JB27)', 'GS (JB27) DRINKS', 'KIM LEE FOOD DELIGHT']",1.30660046872975,103.857799738556
57,HABIB RESTAURANT,"803 KING GEORGE'S AVE, S200803",['ST 1'],1.30811749102335,103.861188606169
58,HAO TIAN,"342 UBI AVE 1, S400342","['ST 1', 'ST 2']",1.32643338540071,103.901170017525
59,HAPPY HOUSE,"BLK 164 BUKIT MERAH CENTRAL, S150164","['DRINKS STALL', 'INDONESIA MUSLIM FOOD', 'JIN SHENG MIXED RICE', 'MALA', 'PORRIDGE SOUP NOODLE', 'SEAFOOD']",1.28340675598635,103.816756914621
60,HO PING HNG,"40 BEO CRESCENT, S160040","['DRINKS', 'VEGETARIAN PANCAKE']",1.2890578915448,103.827513018252
61,HOLLYWOOD BISTRO,"58 LENGKOK BAHRU, S150058","['HOLLYWOOD DRINKS', 'HOLLYWOOD NOODLE']",1.28850641953208,103.814274628012
62,HONG LEE,"7 EUNOS CRESCENT, S400007","['BBW WESTERN', 'ENG KEE CHICKEN RICE', 'FAMOUS EUNOS BAK CHOR MEE', 'JU FU YUAN EUNOS', 'MING XIANG']",1.32065506002485,103.904395766852
63,HUA FONG KEE FOOD COURT PTE LTD,"116 LORONG 2 TOA PAYOH, S310116","['EAT BAR PTE LTD', 'HUA FONG KEE 116', 'INDIAN MUSLIM FOOD', 'PANCAKE KING', 'YONG TAU FOO']",1.34047287241805,103.846142516335
64,JIA FU FANG,"80 REDHILLL LANE, S150080","['DAENG M.Y', 'DRINK STALL', 'RU YI YUAN']",1.28780725542023,103.818781986583
65,JOHNSON EATERY,"125 LORONG 1 TOA PAYOH, S310125","['IAN TAU BAN SENG', 'JNJ CUISINE LLP TPY', 'JOHNSON DRINKS', 'LINA FISHBALL NOODLE', 'SHINJITSU RAMEN', 'TAMMY']",1.33833133395207,103.845737117132
66,KAMPUNG UBI EATING HOUSE,"3024 UBI RD3, S408652","['MEI MEI ROAST', 'YONG TAU FOO']",1.32883552950362,103.897400194752
67,KENG ENG KEE SEAFOOD,"124 BUKIT MERAH LANE 1, S150124","['KENG ENG KEE SEAFOOD', 'WOK N BURGER']",1.28582331821306,103.803532208512
68,KIM SAN LENG (GEYLANG),"134 GEYLANG EAST AVE 1, S380134",['MEOW MEE'],1.31599388873107,103.886008964798
69,KIMLY (146),"146 POTONG PASIR AVE 1, S350146","['146 TIM SUM', '925 CHICKEN RICE', 'CS146', 'FIRE FIERY PTE LTD', 'JIA JIA 146', 'MVR146', 'PP881 HONG KONG ST', 'TFW POTONG PASIR']",1.3318007826539,103.867242849282
70,KIMLY (29A),"29A GHIM MOH LINK, S271029","['AL HANIF RESTAURANT', 'CS29A', 'DS29A', 'JIA JIA VEGETARIAN', 'KENG HENG WHAMPOA LOR MEE', 'MVR29A', 'SINGYI F&B', 'YU PAN 29A']",1.30849288050575,103.784598100953
71,KOUFU (500),"500 LORONG 6 TOA PAYOH, S310500","['KOUFU 500 DESSERTS', 'KOUFU 500 DIMSUM', 'KOUFU 500 FRUITS', 'KOUFU 500 T501', 'KOUFU 500 T502', 'KOUFU 500 T503', 'KOUFU 500 T504', 'KOUFU 500 T505', 'KOUFU 500 T506', 'KOUFU 500 T507', 'KOUFU 500 T508', 'KOUFU 500 T509', 'KOUFU 500 T510', 'KOUFU 500 T511', 'KOUFU 500 T512', 'KOUFU 500 T513', 'KOUFU 500 T514', 'KOUFU 500 T515', 'KOUFU 500 T516', 'KOUFU 500 T518', 'KOUFU 500 T519', 'KOUFU 500 T5R1', 'KOUFU PTE LTD 500 DRINKS']",1.33285542884681,103.847092284316
72,KPT (127),"127 BUKIT MERAH LANE 1, S150127","['POH CHEU KITCHEN PL', 'YONG NIAN CLAYPOT']",1.28532858968794,103.803396774073
73,LA KOPI (BUKIT MERAH),"165 BUKIT MERAH CENTRAL, S150165","['BSM THAI BUKIT MERAH', 'JOFA PRIVATE LIMITED', 'THREE KINGDOMS MALA HP']",1.2829569880635,103.816934790553
74,LEK CHEW RESTAURANT,"124 LORONG 1 TOA PAYOH, S310124","['7NANA JAPANESE GOURMET', 'LEK CHEW RESTAURANT']",1.33864876713615,103.844627302235
75,LITTLE ELEPHANTS THAI BISTRO,"57 ENG HOON ST, S160057",['LITTLE ELEPHANT'],1.28480586062688,103.833476049892
76,MOH LEE RESTAURANT/BADALING (34),"34 JALAN BUKIT HO SWEE, S160034","['AH HEE FINE FOOD', 'FISHBALL NOODLES', 'HONG KONG JIN TIAN']",1.28807687600985,103.82708127923
77,NEW CENTURY CAFE,"19 GHIM MOH RD, S270019",['YMS 88 PTE LTD'],1.31143852315951,103.788298892377
78,NEW CENTURY FOOD HOUSE (66),"66 LORONG 4 TOA PAYOH, S310066","['CHEE WEI VEGETARIAN', 'FISH SOUP', 'RUMAH MARIAM', 'ZHONG JI']",1.3350133256365,103.851778402294
79,OCEAN 92,"92 LORONG 4 TOA PAYOH, S310092","['K K KITCHEN', 'KIM KEAT HOKKIEN MEE', 'OCEAN CURRY']",1.33807081646129,103.849457178811
80,ONE NANYANG FOOD COURT,"31 HOLLAND CLOSE, S270031","['AL BROTHERS', 'ONE NANYANG HK STREET']",1.30697526832762,103.797080329252
81,POH N ANN,"19 TOH YI DR, S590019",['TYDMR MIXED RICE'],1.33996269630769,103.77389767866
82,PRIME COURT (18),"18 LORONG 7 TOA PAYOH, S310018","['73 ECONOMICAL BEEHOON', 'HOMETOWN VEG NOODLE', 'KOREAN BBQ & HOTPOT', 'LIAN FA ROASTED', 'MI LE VEGETARIAN']",1.33575723665506,103.856789628423
83,S11,"110 LENGKONG TIGA, S410110",['YU PAN-K110'],1.323653452481,103.910853623161
84,SHAAN RABIHAH RESTAURANT PTE LTD,"57 LENGKOK BAHRU, S151057",['NASI PADANG & SATAY'],1.28821077489025,103.814148003065
85,SIN HIAP HUAT,"10 NORTH BRIDGE RD, S190010","['10 SHH SEAFOOD', 'SIN HIAP HUAT']",1.3055523404779,103.863562821016
86,SOON HUAT FOOD CENTRE,"233 LORONG 8 TOA PAYOH, S310233","['233W', 'DAO XIANG', 'HONGYUN SEAFOOD ENTERPRISE', 'SH233']",1.33828365922679,103.858467966719
87,TAI HWA EATING HOUSE,"466 CRAWFORD LANE, S190466",['PHOENIX ROAST'],1.30508442984799,103.862599006613
88,BISTRO 8,"31 KELANTAN LANE, S200031","['BERRYGOOD @ 31 F&B', 'OPPA13 FRIED CHICKEN PTE', 'YI WAN JAPANESE CUISINE', 'ZHONG HUA GUO WANG 21 WL']",1.30630368530972,103.856826784017
89,TREASURES,"161 BUKIT MERAH CENTRAL, S150161","['161 BAN MIAN', 'EVERDRAGON F&B PTE LTD', ""GUAN'S MEE POK"", 'NO. 25 MINCED MEAT NOODLE']",1.28391229397444,103.816006111441
90,WONDERFUL,"112 BUKIT PURMEI RD, S090112",['TOP CORNER WESTERN'],1.27446978398017,103.825878114028
91,YAT KEE EATING HOUSE,"55 LENGKOK BAHRU, S151055",['RUNGREANGCHAI PTE. LTD.'],1.28744981772847,103.81344506122
